"index","id","fk_product","fk_package"
7641,"product_3136_packaging_6","product_3136","packaging_6"
7642,"product_3168_packaging_6","product_3168","packaging_6"
7642,"product_3168_packaging_12","product_3168","packaging_12"
7643,"product_19457_packaging_6","product_19457","packaging_6"
7644,"product_3152_packaging_6","product_3152","packaging_6"
7645,"product_3163_packaging_12","product_3163","packaging_12"
7646,"product_19452_packaging_6","product_19452","packaging_6"
7647,"product_3174_packaging_12","product_3174","packaging_12"
7648,"product_3141_packaging_6","product_3141","packaging_6"
7649,"product_3170_packaging_12","product_3170","packaging_12"
7650,"product_3144_packaging_24","product_3144","packaging_24"
7651,"product_3145_packaging_6","product_3145","packaging_6"
7652,"product_3137_packaging_6","product_3137","packaging_6"
7653,"product_3125_packaging_6","product_3125","packaging_6"
7655,"product_3811_packaging_6","product_3811","packaging_6"
7656,"product_3135_packaging_6","product_3135","packaging_6"
7657,"product_3138_packaging_12","product_3138","packaging_12"
7658,"product_3214_packaging_12","product_3214","packaging_12"
7659,"product_3151_packaging_12","product_3151","packaging_12"
7660,"product_3172_packaging_6","product_3172","packaging_6"
7661,"product_3179_packaging_6","product_3179","packaging_6"
7662,"product_3169_packaging_12","product_3169","packaging_12"
7663,"product_3164_packaging_6","product_3164","packaging_6"
7664,"product_3190_packaging_6","product_3190","packaging_6"
7665,"product_3197_packaging_6","product_3197","packaging_6"
7666,"product_3158_packaging_12","product_3158","packaging_12"
7667,"product_3156_packaging_12","product_3156","packaging_12"
7668,"product_3175_packaging_6","product_3175","packaging_6"
7669,"product_3160_packaging_12","product_3160","packaging_12"
7670,"product_3157_packaging_24","product_3157","packaging_24"
7672,"product_3184_packaging_6","product_3184","packaging_6"
7673,"product_3181_packaging_6","product_3181","packaging_6"
7674,"product_3186_packaging_12","product_3186","packaging_12"
7675,"product_3183_packaging_6","product_3183","packaging_6"
7676,"product_29213_packaging_6","product_29213","packaging_6"
7677,"product_3177_packaging_6","product_3177","packaging_6"
7678,"product_3149_packaging_12","product_3149","packaging_12"
7679,"product_3166_packaging_12","product_3166","packaging_12"
7680,"product_3173_packaging_12","product_3173","packaging_12"
7681,"product_3191_packaging_6","product_3191","packaging_6"
7682,"product_3189_packaging_12","product_3189","packaging_12"
7683,"product_3192_packaging_6","product_3192","packaging_6"
7684,"product_3195_packaging_6","product_3195","packaging_6"
7685,"product_3165_packaging_24","product_3165","packaging_24"
7686,"product_9248_packaging_28","product_9248","packaging_28"
7687,"product_3218_packaging_6","product_3218","packaging_6"
7688,"product_3243_packaging_12","product_3243","packaging_12"
7689,"product_3251_packaging_6","product_3251","packaging_6"
7690,"product_3188_packaging_6","product_3188","packaging_6"
7691,"product_3224_packaging_2","product_3224","packaging_2"
7692,"product_3198_packaging_6","product_3198","packaging_6"
7693,"product_3213_packaging_6","product_3213","packaging_6"
7694,"product_3201_packaging_24","product_3201","packaging_24"
7695,"product_3193_packaging_6","product_3193","packaging_6"
7696,"product_3194_packaging_6","product_3194","packaging_6"
7697,"product_3216_packaging_6","product_3216","packaging_6"
7698,"product_3206_packaging_6","product_3206","packaging_6"
7699,"product_3210_packaging_12","product_3210","packaging_12"
7700,"product_3204_packaging_12","product_3204","packaging_12"
7703,"product_27999_packaging_6","product_27999","packaging_6"
7703,"product_27999_packaging_12","product_27999","packaging_12"
7704,"product_12397_packaging_12","product_12397","packaging_12"
7705,"product_3240_packaging_12","product_3240","packaging_12"
7706,"product_3231_packaging_6","product_3231","packaging_6"
7707,"product_3208_packaging_6","product_3208","packaging_6"
7708,"product_3246_packaging_12","product_3246","packaging_12"
7709,"product_3217_packaging_6","product_3217","packaging_6"
7710,"product_3205_packaging_6","product_3205","packaging_6"
7711,"product_3215_packaging_6","product_3215","packaging_6"
7712,"product_3226_packaging_6","product_3226","packaging_6"
7713,"product_3230_packaging_12","product_3230","packaging_12"
7714,"product_3212_packaging_12","product_3212","packaging_12"
7715,"product_3247_packaging_6","product_3247","packaging_6"
7716,"product_3239_packaging_6","product_3239","packaging_6"
7717,"product_3237_packaging_6","product_3237","packaging_6"
7718,"product_3261_packaging_6","product_3261","packaging_6"
7719,"product_3220_packaging_24","product_3220","packaging_24"
7720,"product_3263_packaging_12","product_3263","packaging_12"
7721,"product_3249_packaging_6","product_3249","packaging_6"
7721,"product_3249_packaging_12","product_3249","packaging_12"
7722,"product_3265_packaging_6","product_3265","packaging_6"
7723,"product_3241_packaging_6","product_3241","packaging_6"
7724,"product_15640_packaging_6","product_15640","packaging_6"
7725,"product_3256_packaging_6","product_3256","packaging_6"
7726,"product_3238_packaging_6","product_3238","packaging_6"
7727,"product_1301_packaging_3","product_1301","packaging_3"
7728,"product_3252_packaging_6","product_3252","packaging_6"
7729,"product_3253_packaging_6","product_3253","packaging_6"
7730,"product_3221_packaging_6","product_3221","packaging_6"
7731,"product_3259_packaging_6","product_3259","packaging_6"
7733,"product_3260_packaging_6","product_3260","packaging_6"
7734,"product_3234_packaging_12","product_3234","packaging_12"
7735,"product_29214_packaging_12","product_29214","packaging_12"
7736,"product_3267_packaging_6","product_3267","packaging_6"
7737,"product_3266_packaging_6","product_3266","packaging_6"
7738,"product_3134_packaging_12","product_3134","packaging_12"
7739,"product_3262_packaging_6","product_3262","packaging_6"
7740,"product_3223_packaging_6","product_3223","packaging_6"
7742,"product_1239_packaging_20","product_1239","packaging_20"
7743,"product_3285_packaging_4","product_3285","packaging_4"
7743,"product_3285_packaging_24","product_3285","packaging_24"
7745,"product_31850_packaging_6","product_31850","packaging_6"
7747,"product_3270_packaging_6","product_3270","packaging_6"
7748,"product_3276_packaging_6","product_3276","packaging_6"
7749,"product_3287_packaging_24","product_3287","packaging_24"
7750,"product_3373_packaging_20","product_3373","packaging_20"
7751,"product_31851_packaging_9","product_31851","packaging_9"
7752,"product_3275_packaging_9","product_3275","packaging_9"
7753,"product_3305_packaging_20","product_3305","packaging_20"
7754,"product_3300_packaging_6","product_3300","packaging_6"
7756,"product_3269_packaging_6","product_3269","packaging_6"
7757,"product_3272_packaging_6","product_3272","packaging_6"
7758,"product_3271_packaging_6","product_3271","packaging_6"
7759,"product_3282_packaging_20","product_3282","packaging_20"
7760,"product_3284_packaging_12","product_3284","packaging_12"
7762,"product_12400_packaging_24","product_12400","packaging_24"
7763,"product_3291_packaging_9","product_3291","packaging_9"
7764,"product_3298_packaging_20","product_3298","packaging_20"
7765,"product_3314_packaging_9","product_3314","packaging_9"
7766,"product_3288_packaging_4","product_3288","packaging_4"
7766,"product_3288_packaging_6","product_3288","packaging_6"
7769,"product_3320_packaging_9","product_3320","packaging_9"
7771,"product_3317_packaging_9","product_3317","packaging_9"
7772,"product_3292_packaging_6","product_3292","packaging_6"
7773,"product_12401_packaging_14","product_12401","packaging_14"
7774,"product_19458_packaging_6","product_19458","packaging_6"
7775,"product_3328_packaging_20","product_3328","packaging_20"
7778,"product_31852_packaging_12","product_31852","packaging_12"
7779,"product_3339_packaging_20","product_3339","packaging_20"
7780,"product_3324_packaging_6","product_3324","packaging_6"
7781,"product_3302_packaging_24","product_3302","packaging_24"
7783,"product_3341_packaging_4","product_3341","packaging_4"
7784,"product_3330_packaging_9","product_3330","packaging_9"
7785,"product_3303_packaging_6","product_3303","packaging_6"
7786,"product_3337_packaging_6","product_3337","packaging_6"
7787,"product_3321_packaging_20","product_3321","packaging_20"
7791,"product_3327_packaging_24","product_3327","packaging_24"
7792,"product_29215_packaging_15","product_29215","packaging_15"
7793,"product_3331_packaging_6","product_3331","packaging_6"
7795,"product_3354_packaging_12","product_3354","packaging_12"
7795,"product_3354_packaging_24","product_3354","packaging_24"
7796,"product_3335_packaging_20","product_3335","packaging_20"
7797,"product_3374_packaging_20","product_3374","packaging_20"
7799,"product_3357_packaging_20","product_3357","packaging_20"
7800,"product_3369_packaging_6","product_3369","packaging_6"
7801,"product_3345_packaging_24","product_3345","packaging_24"
7803,"product_3347_packaging_20","product_3347","packaging_20"
7804,"product_3366_packaging_12","product_3366","packaging_12"
7805,"product_3344_packaging_4","product_3344","packaging_4"
7807,"product_3356_packaging_12","product_3356","packaging_12"
7807,"product_3356_packaging_24","product_3356","packaging_24"
7808,"product_3348_packaging_4","product_3348","packaging_4"
7809,"product_3358_packaging_6","product_3358","packaging_6"
7810,"product_2991_packaging_6","product_2991","packaging_6"
7811,"product_3361_packaging_4","product_3361","packaging_4"
7812,"product_3346_packaging_24","product_3346","packaging_24"
7814,"product_3362_packaging_4","product_3362","packaging_4"
7815,"product_3364_packaging_6","product_3364","packaging_6"
7816,"product_3375_packaging_20","product_3375","packaging_20"
7817,"product_12402_packaging_6","product_12402","packaging_6"
7821,"product_3393_packaging_20","product_3393","packaging_20"
7822,"product_3402_packaging_12","product_3402","packaging_12"
7823,"product_3403_packaging_12","product_3403","packaging_12"
7824,"product_3397_packaging_6","product_3397","packaging_6"
7825,"product_3370_packaging_6","product_3370","packaging_6"
7827,"product_3400_packaging_12","product_3400","packaging_12"
7827,"product_3400_packaging_24","product_3400","packaging_24"
7828,"product_3406_packaging_6","product_3406","packaging_6"
7828,"product_3406_packaging_12","product_3406","packaging_12"
7829,"product_3381_packaging_6","product_3381","packaging_6"
7830,"product_3799_packaging_6","product_3799","packaging_6"
7831,"product_3507_packaging_24","product_3507","packaging_24"
7832,"product_3399_packaging_6","product_3399","packaging_6"
7832,"product_3399_packaging_24","product_3399","packaging_24"
7833,"product_3398_packaging_6","product_3398","packaging_6"
7833,"product_3398_packaging_24","product_3398","packaging_24"
7834,"product_31853_packaging_12","product_31853","packaging_12"
7835,"product_3006_packaging_12","product_3006","packaging_12"
7836,"product_3401_packaging_12","product_3401","packaging_12"
7837,"product_3405_packaging_12","product_3405","packaging_12"
7838,"product_3386_packaging_6","product_3386","packaging_6"
7838,"product_3386_packaging_24","product_3386","packaging_24"
7840,"product_3384_packaging_24","product_3384","packaging_24"
7841,"product_3396_packaging_6","product_3396","packaging_6"
7842,"product_3360_packaging_12","product_3360","packaging_12"
7842,"product_3360_packaging_24","product_3360","packaging_24"
7845,"product_3808_packaging_6","product_3808","packaging_6"
7847,"product_3094_packaging_6","product_3094","packaging_6"
7848,"product_3420_packaging_6","product_3420","packaging_6"
7849,"product_3425_packaging_6","product_3425","packaging_6"
7850,"product_3436_packaging_6","product_3436","packaging_6"
7851,"product_15323_packaging_6","product_15323","packaging_6"
7852,"product_3428_packaging_6","product_3428","packaging_6"
7854,"product_3433_packaging_8","product_3433","packaging_8"
7855,"product_3389_packaging_6","product_3389","packaging_6"
7856,"product_15322_packaging_30","product_15322","packaging_30"
7857,"product_3421_packaging_6","product_3421","packaging_6"
7858,"product_3430_packaging_6","product_3430","packaging_6"
7859,"product_3432_packaging_6","product_3432","packaging_6"
7860,"product_3431_packaging_6","product_3431","packaging_6"
7862,"product_3419_packaging_6","product_3419","packaging_6"
7863,"product_3414_packaging_6","product_3414","packaging_6"
7864,"product_3355_packaging_6","product_3355","packaging_6"
7864,"product_3355_packaging_24","product_3355","packaging_24"
7865,"product_3413_packaging_20","product_3413","packaging_20"
7866,"product_3415_packaging_20","product_3415","packaging_20"
7867,"product_15324_packaging_30","product_15324","packaging_30"
7868,"product_3418_packaging_20","product_3418","packaging_20"
7869,"product_3416_packaging_6","product_3416","packaging_6"
7870,"product_3394_packaging_6","product_3394","packaging_6"
7870,"product_3394_packaging_24","product_3394","packaging_24"
7871,"product_3278_packaging_6","product_3278","packaging_6"
